Area,Bedrooms,Bathrooms,Balcony,Floor_No,Total_Floors,Carpet_Area,Parking_Count,Maintenance_Cost,City,Property_Type,Quality,Furnishing,Property_Age,Facing,Parking,Gym,Pool,Lift,Security,Garden,Play_Area,Club_House,Power_Backup,Water_Supply,WiFi,Maintenance,Fire_Safety,CCTV,Intercom,Rainwater,Visitor_Parking,Price
2298,3,2,3,9,29,1736,0,5518,Ahmedabad,independent,high,full,5-10,3,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,16735219
3292,4,5,3,8,9,2705,1,5633,Delhi,villa,low,unfurnished,20+,3,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,34613150
1326,3,3,2,18,28,1204,2,7563,Bangalore,apartment,low,semi,10-20,7,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,11639920
3269,1,1,2,7,16,2937,2,2084,Mumbai,independent,high,full,0-5,5,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,40473777
1035,2,3,1,12,13,822,2,6455,Delhi,independent,low,semi,10-20,3,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,11450918
3133,1,1,3,18,19,2845,2,6638,Rajahmundry,independent,medium,unfurnished,10-20,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,13657310
3427,4,3,2,5,21,2623,2,7584,Bangalore,independent,high,unfurnished,10-20,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,37303886
3080,3,2,2,18,26,2397,2,4590,Jaipur,villa,low,semi,20+,4,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,23689704
1165,4,3,0,4,5,949,1,113,Mumbai,independent,high,unfurnished,20+,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,17526593
1547,2,3,2,7,12,1364,0,4384,Pune,independent,medium,unfurnished,5-10,2,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,9424831
2466,1,1,0,12,27,2174,1,2600,Rajahmundry,villa,medium,semi,10-20,2,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,15592347
2278,1,2,0,9,10,1810,0,2926,Ahmedabad,independent,medium,full,10-20,3,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,16784391
2378,3,3,1,15,24,1916,1,51,Hyderabad,independent,high,full,0-5,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,20421330
2916,4,4,2,0,8,2225,0,163,Bangalore,independent,medium,unfurnished,5-10,2,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,17834807
1911,2,1,2,18,24,1746,1,4761,Pune,villa,high,unfurnished,10-20,7,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,14633466
980,1,2,1,15,16,830,0,3107,Delhi,apartment,low,unfurnished,10-20,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,7775225
1066,1,2,1,18,19,908,0,4336,Rajahmundry,independent,medium,semi,10-20,2,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,6813286
2785,4,5,3,7,23,2493,1,2097,Rajahmundry,independent,medium,unfurnished,10-20,2,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,18456851
3242,1,2,0,17,18,3062,1,1615,Ahmedabad,villa,medium,full,10-20,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,23736924
831,3,3,0,12,13,745,1,5693,Kolkata,independent,medium,semi,10-20,2,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,5573515
3198,2,1,2,17,18,2463,0,393,Jaipur,independent,high,full,20+,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,23670373
1558,4,3,3,14,24,1380,0,459,Kolkata,villa,high,semi,20+,2,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,14098727
835,2,2,2,15,17,674,2,2370,Pune,independent,low,full,5-10,4,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,7827775
1589,3,4,3,7,28,1438,0,6909,Delhi,villa,low,semi,5-10,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,15214731
2754,1,1,2,17,18,2380,2,648,Pune,villa,low,semi,5-10,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,22800566
688,3,3,1,14,15,576,2,815,Mumbai,independent,high,unfurnished,10-20,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,9673955
2030,1,1,1,9,10,1869,2,5243,Delhi,independent,high,semi,5-10,6,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,22523325
3226,2,2,3,5,17,2834,0,7495,Delhi,independent,medium,unfurnished,0-5,7,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,33613182
2901,3,3,3,13,28,2524,2,6288,Pune,villa,medium,unfurnished,20+,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,26250732
1655,3,4,2,18,19,1398,1,2660,Bangalore,independent,low,full,10-20,5,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,16471191
1852,3,2,0,6,7,1743,0,5023,Delhi,independent,medium,full,20+,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,13961635
1449,3,2,1,12,16,1139,2,2975,Chennai,independent,low,unfurnished,0-5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,14735442
3250,2,3,2,4,5,2945,0,1166,Hyderabad,apartment,medium,unfurnished,20+,5,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,20607400
2423,1,1,1,14,20,1913,0,2023,Pune,apartment,medium,full,10-20,2,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,21089777
2320,3,2,2,2,23,2080,0,1422,Pune,villa,medium,full,20+,3,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,20488377
1084,1,2,3,8,9,891,2,3874,Kolkata,independent,medium,semi,0-5,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,6122738
1167,4,5,0,11,12,999,0,5513,Kolkata,villa,high,full,10-20,6,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,11446472
2417,2,1,1,5,23,2271,1,4177,Delhi,apartment,medium,full,10-20,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,25412297
871,1,1,1,9,15,800,0,3800,Bangalore,independent,high,unfurnished,10-20,4,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,7300745
1441,3,4,3,16,17,1192,1,5699,Jaipur,villa,low,unfurnished,0-5,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,9118726
2254,3,2,2,7,8,2036,2,1058,Delhi,villa,high,full,20+,2,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,25909765
1146,4,3,2,13,28,1052,2,3415,Mumbai,independent,high,full,0-5,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,13411983
1152,3,4,2,2,19,1049,0,4682,Hyderabad,independent,high,unfurnished,20+,3,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,11268963
622,2,3,1,0,13,471,2,188,Pune,villa,low,unfurnished,10-20,7,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,7496407
2694,1,2,2,18,19,2276,2,187,Chennai,villa,medium,full,0-5,7,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,21392840
2122,2,1,1,16,17,1759,2,5518,Hyderabad,villa,low,full,5-10,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,19486907
820,4,5,1,12,22,626,0,7014,Chennai,villa,low,full,5-10,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,6530643
2604,3,3,2,12,22,2361,1,7797,Jaipur,villa,low,full,10-20,5,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,21727917
1892,3,2,2,7,8,1586,2,1945,Mumbai,apartment,low,full,20+,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,13759289
3342,4,4,1,13,19,2580,0,2481,Delhi,apartment,medium,full,0-5,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,27976995
3160,4,5,3,3,4,2737,0,258,Mumbai,apartment,medium,unfurnished,10-20,3,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,31019743
1663,1,2,0,3,10,1263,2,4459,Rajahmundry,apartment,high,semi,0-5,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,9320976
2765,1,2,0,2,21,2224,1,2746,Bangalore,apartment,high,unfurnished,10-20,7,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,18467338
808,3,2,1,19,20,616,2,6338,Rajahmundry,independent,medium,unfurnished,20+,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,6018756
1805,1,2,1,15,16,1589,0,3098,Bangalore,apartment,low,semi,20+,2,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,18231588
2698,2,2,2,9,10,2187,0,7219,Chennai,villa,high,unfurnished,10-20,7,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,17034171
2449,1,1,2,4,18,2291,1,7277,Kolkata,independent,high,full,20+,6,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,14242732
1036,1,1,1,18,19,798,2,6603,Jaipur,independent,medium,unfurnished,0-5,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,8015649
1234,2,3,0,16,20,1165,0,5727,Jaipur,apartment,low,unfurnished,5-10,5,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,8661654
2015,3,4,0,16,17,1792,0,1671,Rajahmundry,apartment,medium,unfurnished,5-10,7,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,10467562
2210,2,3,1,15,16,2079,2,5054,Ahmedabad,independent,low,semi,0-5,4,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,16963551
2330,2,3,2,19,27,2008,0,411,Delhi,independent,medium,full,5-10,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,15498725
2036,2,3,3,15,23,1684,1,3299,Hyderabad,villa,low,unfurnished,10-20,7,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,17964667
1410,4,5,2,0,28,1065,1,6173,Rajahmundry,independent,low,full,0-5,7,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,9655545
3314,4,3,0,7,20,2526,1,4856,Kolkata,villa,low,unfurnished,0-5,7,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,22052819
678,3,2,0,5,29,523,1,5737,Hyderabad,apartment,low,unfurnished,20+,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,5153049
2250,2,2,0,11,18,1881,2,7939,Rajahmundry,apartment,medium,unfurnished,20+,6,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,9009562
2783,2,1,0,5,6,2247,1,3601,Mumbai,apartment,high,full,5-10,2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,28215439
2586,2,2,3,12,13,2316,1,6298,Rajahmundry,apartment,high,semi,0-5,5,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,16438117
3368,1,1,3,17,18,2815,2,902,Rajahmundry,independent,medium,unfurnished,10-20,4,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,19689852
2804,4,3,0,15,16,2185,2,3403,Rajahmundry,independent,high,full,20+,2,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,11931159
1398,3,4,1,16,17,1206,2,7478,Rajahmundry,apartment,medium,semi,10-20,7,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,6787840
1240,3,3,1,10,23,1076,0,3306,Delhi,independent,low,semi,5-10,4,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,12626100
1875,1,1,0,3,4,1626,2,1049,Delhi,apartment,medium,semi,10-20,6,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,14167968
3146,2,3,3,12,29,2636,1,6348,Pune,independent,medium,unfurnished,10-20,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,30856554
3452,2,2,3,16,17,3258,2,1149,Chennai,apartment,medium,full,10-20,6,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,29159587
659,2,1,0,2,3,593,2,3421,Jaipur,apartment,medium,unfurnished,10-20,5,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,5847932
2142,4,5,2,16,17,1676,2,120,Pune,apartment,low,unfurnished,5-10,2,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,16161469
1923,3,2,0,5,21,1801,1,6131,Rajahmundry,villa,high,full,5-10,7,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,9098084
2409,2,3,0,11,26,1898,0,3292,Hyderabad,independent,low,full,10-20,3,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,23166882
1183,1,2,3,15,16,1005,2,4328,Pune,independent,low,unfurnished,0-5,4,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,10083926
1920,2,1,2,17,18,1452,2,2665,Chennai,apartment,high,semi,20+,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,12088944
2546,1,1,2,18,19,2063,2,7792,Rajahmundry,apartment,high,unfurnished,0-5,4,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,14378265
1576,1,1,0,13,26,1243,0,5896,Ahmedabad,apartment,high,full,5-10,5,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,14449629
1253,4,4,3,6,17,972,2,1561,Rajahmundry,apartment,medium,unfurnished,5-10,5,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,5093088
748,4,5,2,0,13,700,0,4383,Jaipur,villa,low,full,0-5,4,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,5768559
1032,3,2,2,16,21,824,0,5999,Delhi,apartment,medium,full,0-5,7,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,10110390
3070,3,4,0,14,26,2322,1,1407,Hyderabad,apartment,medium,semi,20+,5,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,23482657
2507,1,1,0,4,20,1998,2,6725,Rajahmundry,independent,medium,full,20+,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,12769808
1389,1,2,3,11,21,1110,0,5138,Pune,villa,medium,full,0-5,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,10653055
704,1,2,2,3,4,593,0,4115,Pune,villa,medium,semi,0-5,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,8303178
1150,1,2,2,10,14,922,0,2792,Jaipur,independent,medium,full,10-20,7,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,6554605
1960,4,4,1,16,25,1483,1,7495,Pune,apartment,low,full,0-5,2,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,18197827
1272,3,2,0,19,25,1022,1,4599,Pune,villa,low,semi,10-20,6,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,13768211
3328,4,3,1,6,19,2689,1,2219,Delhi,villa,high,semi,5-10,4,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,27170560
3078,1,1,3,10,25,2429,2,3657,Jaipur,independent,high,unfurnished,0-5,7,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,25705676
1921,1,1,0,5,8,1747,0,2617,Rajahmundry,villa,medium,unfurnished,20+,6,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,12473263
3228,4,4,0,5,22,2719,1,7471,Rajahmundry,villa,high,unfurnished,20+,5,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,21209580
2341,2,2,3,5,22,1883,1,2776,Mumbai,apartment,low,semi,0-5,6,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,18660436
3460,3,2,0,3,27,2879,1,1076,Jaipur,apartment,high,full,0-5,4,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,26995983
1358,2,2,3,16,22,1093,0,6260,Bangalore,villa,medium,semi,20+,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,14967238
2375,4,5,3,4,11,2219,2,4321,Chennai,villa,medium,unfurnished,10-20,2,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,18013668
3363,1,1,2,17,18,2877,0,425,Ahmedabad,villa,medium,unfurnished,0-5,2,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,24223681
1139,2,3,2,10,21,865,0,7774,Kolkata,villa,medium,full,10-20,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,11216723
2961,1,2,0,18,19,2385,0,6396,Chennai,villa,medium,full,20+,6,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,28053156
2725,2,2,3,13,14,2508,0,7229,Chennai,apartment,low,full,10-20,2,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,21700297
2202,3,2,1,7,23,1808,2,4755,Chennai,apartment,low,full,0-5,5,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,19057991
2346,4,5,1,4,26,2055,0,3160,Jaipur,independent,medium,unfurnished,20+,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,15297009
2883,1,1,1,3,28,2438,2,7757,Bangalore,independent,medium,full,0-5,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,22056558
1290,3,3,2,14,24,977,1,1700,Ahmedabad,villa,high,full,20+,5,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,9065628
1628,2,3,3,5,17,1272,1,5412,Jaipur,apartment,high,full,0-5,5,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,10028317
2246,3,2,3,7,22,1838,0,4467,Jaipur,apartment,high,unfurnished,20+,6,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,17507531
2260,1,1,0,0,1,1699,2,1061,Jaipur,independent,low,unfurnished,20+,5,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,17014229
1572,2,3,2,8,20,1270,1,6671,Hyderabad,villa,low,semi,10-20,6,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,17565570
2113,1,1,0,9,12,1895,0,6296,Ahmedabad,apartment,medium,semi,20+,4,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,16184095
1470,2,2,2,16,17,1269,2,4060,Bangalore,apartment,high,full,5-10,4,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,10905622
978,4,4,0,0,22,734,0,2013,Delhi,apartment,medium,full,20+,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,9428767
774,1,2,2,16,17,695,2,5490,Ahmedabad,apartment,high,unfurnished,0-5,7,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6322638
833,3,2,2,8,18,703,0,4151,Mumbai,apartment,high,unfurnished,10-20,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,8161941
3149,1,2,2,6,7,2870,2,1902,Chennai,apartment,high,full,5-10,7,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,17488766
2479,2,3,0,14,28,1968,0,1991,Pune,independent,high,unfurnished,20+,7,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,26177419
2423,1,1,0,3,4,2238,2,7118,Pune,apartment,high,semi,20+,4,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,25381793
2257,4,3,0,6,27,1987,1,6620,Rajahmundry,independent,medium,unfurnished,5-10,5,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,15324454
1584,3,2,3,0,17,1264,1,7007,Ahmedabad,apartment,high,full,5-10,3,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,12598545
1651,1,1,0,16,17,1330,2,6468,Kolkata,independent,low,semi,5-10,7,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,12360629
1283,4,5,1,11,12,1104,1,348,Hyderabad,villa,high,unfurnished,10-20,7,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,12905970
3272,3,2,1,10,21,2581,0,5650,Hyderabad,apartment,high,unfurnished,20+,4,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,29636252
2242,4,3,3,11,12,1873,0,7086,Jaipur,apartment,low,full,10-20,3,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,17581804
1435,1,2,1,13,14,1296,1,3323,Delhi,independent,high,unfurnished,0-5,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,11769081
1111,1,1,1,10,27,921,2,5873,Delhi,independent,low,full,20+,3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,13847396
1986,1,2,1,8,13,1854,2,3329,Delhi,apartment,medium,full,5-10,7,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,20314200
3474,3,3,2,5,15,2954,0,7931,Bangalore,apartment,medium,semi,10-20,2,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,25943703
2750,3,3,0,11,12,2369,0,2272,Pune,apartment,high,full,20+,5,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,15298470
1844,1,2,2,11,12,1733,2,7502,Jaipur,independent,high,full,5-10,2,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,14480457
2533,1,1,1,14,15,2176,1,7531,Hyderabad,apartment,low,full,20+,7,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,14070634
3422,2,1,2,7,8,2624,0,5527,Kolkata,apartment,high,full,20+,2,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,20597729
1217,2,1,1,7,28,988,1,3717,Chennai,villa,medium,full,20+,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,12553414
1959,3,4,0,2,29,1633,0,3482,Hyderabad,independent,high,full,5-10,7,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,19520986
1954,4,5,2,2,13,1749,0,6698,Chennai,villa,high,semi,10-20,3,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,16331685
2543,2,2,1,6,12,1932,2,841,Pune,independent,low,unfurnished,0-5,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,25454655
843,3,3,2,6,22,775,0,4212,Ahmedabad,independent,low,full,5-10,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,6880902
2758,2,2,3,12,19,2239,1,1510,Chennai,independent,high,semi,0-5,4,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,16341515
818,3,2,0,18,19,680,0,6723,Jaipur,independent,medium,unfurnished,0-5,6,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,4653393
1714,3,2,1,4,24,1575,1,694,Kolkata,independent,low,unfurnished,20+,5,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,15611327
3483,4,5,2,0,7,2846,2,7337,Hyderabad,apartment,low,full,0-5,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,30590623
3146,2,2,3,16,17,2487,2,1315,Bangalore,villa,medium,unfurnished,20+,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,23924715
1667,4,4,1,12,13,1574,2,3228,Jaipur,villa,low,semi,5-10,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,10091181
1137,3,3,2,0,3,912,1,5315,Chennai,villa,medium,unfurnished,10-20,5,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,13031203
2975,4,3,1,10,23,2570,0,2211,Rajahmundry,independent,low,full,0-5,6,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,17014350
1285,1,2,3,18,19,971,0,710,Pune,villa,high,semi,5-10,7,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,11789701
2699,2,2,2,0,3,2091,1,6694,Hyderabad,apartment,high,semi,20+,7,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,21850847
3146,2,3,2,18,19,2871,2,1071,Chennai,independent,high,full,0-5,3,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,29426077
3246,3,4,0,6,13,2659,1,3849,Hyderabad,apartment,medium,full,10-20,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,20401510
3494,4,5,1,15,23,2645,0,4554,Mumbai,apartment,low,semi,0-5,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,30276971
2433,3,2,3,14,22,1923,0,307,Mumbai,apartment,high,unfurnished,20+,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,19432879
3376,2,2,1,4,21,2638,2,7273,Kolkata,villa,medium,unfurnished,20+,4,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,17678937
3041,3,2,1,6,14,2517,1,2701,Bangalore,apartment,medium,full,20+,7,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,19274916
668,4,5,0,4,5,629,1,6766,Kolkata,apartment,medium,semi,10-20,2,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,5498432
2312,3,2,1,5,29,1916,2,6226,Rajahmundry,villa,low,full,0-5,7,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,15188634
3123,2,2,0,4,29,2765,0,538,Jaipur,apartment,high,semi,10-20,5,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,17445554
2313,1,2,2,4,20,1911,1,2363,Kolkata,villa,high,unfurnished,10-20,4,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,15470167
2150,4,5,0,3,4,1963,0,2440,Bangalore,independent,high,semi,10-20,5,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,18209272
1182,2,1,1,17,18,925,2,2461,Mumbai,independent,low,semi,20+,6,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,15464220
3134,1,1,2,16,19,2613,1,5015,Kolkata,villa,medium,semi,5-10,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,27303733
2754,1,1,3,12,26,2330,2,2442,Jaipur,villa,low,full,0-5,3,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,16537010
2499,4,4,2,0,18,1912,2,5060,Mumbai,independent,medium,full,0-5,6,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,22255860
1454,2,2,0,5,27,1350,2,2222,Bangalore,villa,low,full,5-10,7,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,11272113
1677,3,4,3,18,19,1295,1,7759,Chennai,apartment,low,full,10-20,6,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,8672192
1646,4,5,0,1,10,1346,1,3331,Mumbai,villa,low,full,10-20,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,16797020
1763,1,1,1,3,6,1460,0,7545,Delhi,villa,low,full,20+,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,21402573
679,1,1,0,6,11,607,0,2213,Kolkata,apartment,medium,unfurnished,5-10,2,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,6822071
1444,2,2,0,11,16,1277,2,215,Jaipur,villa,low,full,0-5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11610432
1507,1,1,1,16,17,1253,2,844,Pune,apartment,medium,unfurnished,20+,4,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,9395343
